Hybridization REF	TCGA-A2-A04R-01A-41R-A109-07
KALRN	-1.2592
SECTM1	0.13275
IFNAR1	-0.25375
TALDO1	-0.081375
RAB11FIP4	-0.441916666666667
EIF5A	-1.2455
FAM49A	1.4
NEGR1	-0.646333333333333
YTHDC2	1.10225
EHD2	-0.71775
NCF1	0.6359
SCRT2	2.9125
HOXA5	-1.19166666666667
NUP133	0.2485
FGF12	-1.305875
SLMO2	-0.298125
SNTA1	-0.035875
CACNG2	0.472
GCM1	0.79
ELF1	0.3585
TLR5	3.92525
TCFL5	-0.929916666666667
RBMY2FP	-0.5605
LOC100125556	0.97
FAM129B	1.201875
MAP3K7IP1	-0.458375
NCK2	-0.865
OXA1L	-0.33375
FMO9P	0.1215
ZSCAN12	-0.2595
PSMD12	0.19775
HSCB	0.405
CLDN10	-3.035
MGC13053	-0.5515
HPCAL4	-1.025
ASZ1	-0.7035
MEX3D	0.771
NFAT5	0.6391
CSPG4LYP1	-0.193333333333333
FBXO3	0.6001
DVL1	-0.8815
CMKLR1	1.2345
TYMS	-1.431125
PEF1	0.35225
ZNF750	0.221333333333333
MCM5	-1.1385
MEGF11	-1.15875
KCNK7	0.193
PTP4A3	0.33
C1QTNF2	-1.74116666666667
OR6S1	-0.242
FAM122B	-1.17375
ZNF551	-0.374125
HBQ1	-0.19
GEMIN6	0.16
ARSK	-1.0515
RBP7	4.29416666666667
CPNE9	0.131
DSC1	2.1945
LOC730112	-0.74225
MAP2K4	1.437
HS3ST5	3.317
EPB41L3	1.17275
TEKT2	0.75575
CDKN2B	-0.14075
ZNF480	0.3575
MAP3K6	-0.3991
MAP6	3.18666666666667
HN1	1.3865
OR2L13	0.133
SLC16A11	1.82125
FAM96A	-0.515
APOL1	-0.898
C5orf32	-0.32775
RTP1	-0.5665
RNF175	-0.0668750000000001
ZBTB41	2.193375
AHCTF1	0.58
SAE2	-0.1653
ITGA2	2.10725
MME	-0.605
CCDC14	-1.77
MAST4	2.87914285714286
KRT33B	-0.1635
KCTD2	1.50216666666667
WDR26	0.36375
MFI2	0.19175
NR4A3	-0.684125
ARSA	1.2805
UNKL	0.733
SULT6B1	0.387
CCNA2	-1.64983333333333
SOX15	-0.339
PPAPDC1B	0.875666666666667
C19orf44	-0.0905
MCAT	0.98475
ARID1B	0.147625
OR52N1	0.407
C12orf48	-0.78025
MAGI1	0.341625
NIPA2	-0.41275
GBX2	-2.20225
RSHL3	-0.5525
RAVER1	1.04983333333333
C15orf17	-0.3265
SLC30A2	0.184125
ZNF518	-0.68675
PCYT1B	-1.99575
C10orf114	-1.72775
EIF3H	0.422833333333333
SLC25A39	-0.388166666666667
KIF1B	0.10025
AMOTL2	0.09475
C6orf120	0.3495
PSRC1	-1.733
PLA2G10	4.064625
KIF5C	1.383
MRPL37	-1.424
C17orf62	0.688333333333333
C9orf135	-1.18183333333333
DUSP10	1.1356
CLCNKB	0.3125
PSMA5	-0.642
C8orf53	2.01
AMPD3	1.65433333333333
PIAS1	-0.4
ADCYAP1R1	0.118
GYLTL1B	-0.5305
CDH20	0.167333333333333
FBXO7	-0.52725
TMEM134	0.786333333333333
FLJ14213	0.337
ZNF3	-0.33075
LRRFIP1	0.171166666666667
CNOT2	0.924333333333333
ABI3	1.65675
ALDH5A1	-0.885583333333333
HNT	3.3511
SERPINA4	-2.042
TK2	0.0596666666666667
STMN1	-1.17766666666667
GUCA2A	0.0968333333333333
GALNT10	0.590928571428571
DPP6	-0.91915
C9orf93	0.79125
PRELID2	0.64375
STK39	1.206625
SFTPA1	-0.96425
CKS2	-0.473444444444444
RHO	0.168
C20orf135	-0.267
XKR3	-2.054
CR1	-0.052
RPS6KA2	-0.142428571428571
C20orf112	0.4895
MRPL22	0.1585
C4orf23	-0.304833333333333
GADD45B	1.1265
KLHDC1	0.870833333333333
C2orf48	-1.7415
ZNF287	0.834
DAAM2	-1.54575
DPPA2	-2.82233333333333
TCTN3	0.535666666666667
DNAJB11	1.1305
FPR1	2.7935
DEFB4	0.2765
PTCD2	-0.8936
SMOC2	4.17983333333333
CABP7	0.727
SERPINB11	-0.35625
MAGEF1	0.67375
NDE1	1.43833333333333
ITGA10	1.2085
FSHB	-0.353
ANXA2	0.73775
HORMAD2	-0.1675
HLCS	0.661
MCF2L	1.59308333333333
FH	-0.333625
TBC1D24	1.7985
KIAA1505	-0.311
LGALS2	-2.06775
CNBD1	0.124
SYNPO2L	1.31575
PTPN23	0.521571428571429
C1orf183	-0.949
MAGEA8	-2.7415
DGCR8	-0.79575
GSR	-1.086
PAQR7	-0.05375
ZNF676	-0.4875
CACNA1C	-0.4295
SP7	-0.0195
PDCD6	-0.37875
NRN1L	-1.2495
BRI3BP	0.577583333333333
KIAA1183	0.35275
ASB4	-0.06
CCL23	0.3815
OBSL1	-0.925375
SLC12A7	-0.10625
KIAA0240	1.078
CD1B	-3.025
FCGR2A	1.0015
MDC1	-0.73625
HTR1A	0.508666666666667
OCEL1	1.6935
ATP11B	-0.960875
FBXO34	0.466666666666667
PCDH12	3.9365
RPE	-0.75975
C17orf74	0.412
CSDC2	0.458833333333333
PET112L	0.04125
TMBIM1	0.785375
P2RXL1	-0.14675
TCHP	-1.11825
TRMT1	-1.00933333333333
F2RL2	0.390666666666667
LRRC32	3.21666666666667
IMPG2	0.206
BGLAP	0.577
LOC493869	-0.955083333333333
MRAS	1.228125
SLC35F5	0.319
CBWD1	-0.4365
AXL	-2.055875
ATP2C2	2.8635
TELO2	-0.4095
PNPLA3	-4.705
PCDHB14	-0.12525
CD276	-0.07975
KRT80	0.10125
DUSP28	-0.167
CSNK1E	-0.329083333333333
SRP14	1.625
KCNQ4	0.2165
KRT72	-0.133166666666667
CCDC117	1.5295
C6orf89	0.397222222222222
TUBB2B	-2.40566666666667
RTN4IP1	-1.7345
CR1L	-3.33816666666667
CEND1	0.77125
C12orf41	-0.438166666666667
RNF31	0.55175
UBN1	0.8815
C17orf32	1.248375
SLC5A7	0.099
GPR92	-0.504666666666667
ESAM	2.5331
CTNNA1	0.606916666666667
HRBL	-0.4511
CBX4	0.526
TMEM182	-0.34125
SH3TC2	-1.365
IL10	0.417166666666667
PXMP4	1.549
RNF167	-0.2619
PAK7	1.67133333333333
ETV3	0.1295
ATPIF1	-0.628833333333333
LOC554207	-1.60566666666667
OR8H1	0.18375
WDFY3	1.329
DPM1	-1.16425
GPSM1	-0.2985
WDR92	0.2614
LRP1	0.333333333333333
ANKH	-1.291125
THUMPD3	-0.83375
POLR1B	-0.5275
OLFM4	4.87516666666667
RAD9B	-0.52525
TSPY2	-3.8995
PAX6	-1.87933333333333
SCG2	-3.037
SLC17A6	0.10625
FMO3	2.125125
PADI4	-0.094625
TUBB4	-0.9805
NLK	-0.43075
POU4F3	-0.2925
SDF4	-0.77975
ITGBL1	2.16783333333333
NETO1	-1.695375
TAP2	-0.797625
ABBA-1	0.05325
GNAI1	-0.72025
VPS4B	0.047
NOPE	-0.8725
GALNT6	3.611
SESN1	-0.21425
GBE1	-2.07411111111111
CLASP1	0.77975
RASGEF1B	0.213125
ACOT11	-0.310928571428571
AFAP1	0.38075
OR2H2	0.23075
DPY19L2P1	-1.65025
DZIP1	-2.46525
SEC22C	-0.0560833333333333
GPR161	0.914833333333333
RNF146	0.3325
WDR74	-0.22625
GALP	-0.169
PURA	1.73525
DNPEP	1.1605
RP11-78J21.1	-1.96175
ERBB2	2.037125
FANCM	-0.467
NEO1	1.43
DDX3Y	-5.1427
RPS3A	0.293
MXRA7	0.883071428571429
LGALS3	-1.158
GLT8D1	0.01425
CFL2	-1.35433333333333
UPB1	0.601
NAP1L5	-0.626
CLDN14	-0.0465
DHX38	-0.86
BTBD1	-0.2495
TARS2	0.706166666666667
ABCF1	-0.211
FCF1	0.187333333333333
LRRC49	-0.2235
GUCY1B2	-2.4245
C1orf177	-0.2645
SMARCA4	-0.433285714285714
LRP8	-2.9995
TAGLN3	-1.431
MRPL14	0.5275
TTRAP	0.2695
ZDHHC20	-0.18425
NFE2L3	-2.60025
KIAA1377	-1.352125
PALMD	0.4143
TMEM43	-0.5885
TTL	-0.672375
STAT5B	-1.22883333333333
SSB	-0.259875
OR10H5	0.4075
SLC22A13	-1.2805
AKAP3	-0.9775
TIMM23	0.523333333333333
OAS2	1.54558333333333
KIAA0423	0.61925
TRIM11	0.896
GLIS3	1.612375
TMEM50B	1.036
ARHGEF4	-1.69775
DEGS1	-0.215454545454545
TBL1XR1	1.11496666666667
G6PD	-2.083
SP140	-0.6283
MUC17	-0.0776428571428571
NUDC	-0.7066
DNAJC5B	1.0315
SCARA3	-0.4995
CPA3	7.209
BCAT2	0.014
MFN1	-0.5269
NRG3	0.267
SNX11	0.36975
PLEKHH1	-0.39
GPR177	-0.8985
HCFC2	0.602
TCAP	0.263
MOCOS	-0.38025
C14orf93	0.11225
PRDM10	0.0568333333333333
SLC16A4	0.0113333333333334
SRGAP1	2.123
VIP	0.29625
DUSP27	0.448166666666667
LILRA1	-0.139
MC2R	0.635
MGC24103	-2.40425
MBTD1	-0.93
FUT11	-0.502333333333333
USP33	-0.5991
C15orf39	-0.828
MAP3K12	-0.267625
PAAF1	-0.457666666666667
BARHL1	-0.139
FLJ16165	0.2835
PIWIL2	-1.66175
SYNE1	0.322916666666667
CMTM4	-0.210875
TSPYL1	0.0757
GUF1	-0.115
TMEM157	1.9005
WDR44	0.71625
HIST1H3C	2.30025
DKFZp666G057	1.71025
RNPEP	0.17025
GAS2L2	-0.218333333333333
ADH4	-4.7145
GRPR	3.4985
FBXL17	3.03775
ZBTB10	0.642916666666667
Gcom1	0.513722222222223
HTRA1	1.5405
ZNF585A	-0.1835
SLC26A2	0.373142857142857
OTOP3	0.396666666666667
WISP1	1.79433333333333
ATP2B4	-0.144416666666667
FLJ10769	0.12375
CRAMP1L	-0.5535
CHST12	-1.088
RAB22A	0.899916666666667
TARDBP	-0.205285714285714
STAU1	0.2975
CRB3	2.62216666666667
MIG7	-1.37875
CHMP1A	-0.311166666666667
ZNF160	-0.335875
B3GALT6	-0.46225
BARX1	-1.87066666666667
C6orf167	-1.4033125
NXNL1	0.2145
DHX29	0.590625
HADHB	-0.2135
PLXNB2	-0.531625
ILDR1	-0.48125
SLC15A3	1.92775
GAS2	-2.61216666666667
C20orf69	0.136
NUMB	-0.1025
TNIP1	-0.399125
MESP1	-1.64466666666667
PSKH1	-0.869
NSFL1C	0.318375
RHOG	0.0135
HEY1	-1.371
KNG1	-2.173125
ITGAX	0.9488
LIN9	-0.0113333333333334
CANT1	1.44475
XRN1	0.381428571428571
CCDC96	1.3623
HEATR6	-0.219333333333333
GNG7	-0.316666666666667
RUNX2	1.38575
SOX1	0.754666666666667
FCRL5	-0.1766
ZNF99	-0.1055
FAM9A	0.043
SNX22	0.738333333333333
MBNL3	-3.11666666666667
ODC1	-3.0902
ADORA2B	-1.67783333333333
NR2F6	0.57675
ZFYVE16	0.304333333333333
SYNJ2BP	1.7645
POLE	-0.55075
E2F2	-0.999625
THRA	-0.818166666666667
PTGES2	-0.314
HIP1R	0.279
TMUB1	-0.377333333333333
ENO3	-2.32725
RSPH10B	-0.319
CXorf39	1.118625
IRGC	0.70575
GPR109B	-1.10925
FLJ13305	-0.022
LCE3A	-0.362
TNFRSF18	0.252666666666667
DET1	0.2865
TRPM3	-0.151333333333333
C16orf79	-0.698
FECH	-0.271
RAP2A	0.352166666666667
CRIP1	4.12216666666667
AZIN1	0.810875
SLC7A7	2.19825
IL10RA	-0.7304
TMEM64	0.00475
CDC42EP4	1.2434
C16orf58	0.07
ARG2	-2.9615
POU5F1P4	-4.713
FAM62B	-0.293125
DNAH8	-2.305
ASH2L	0.273625
TSLP	-2.73333333333333
CNTNAP5	-0.224166666666667
TMEM16C	5.8285
IFNA14	-0.0545
SLC1A3	-1.264375
CABYR	0.579
BCL7B	-0.2843
NUDT13	-2.75016666666667
C13orf28	0.3695
C1orf53	1.08375
ARL6IP4	0.2662
RPL35A	0.29675
EMR3	0.1315
RAB40C	0.640083333333333
SLC41A1	0.000833333333333334
LRCH1	-0.69325
LY6G5B	-0.3305
FAM124A	-0.270928571428572
MGC10981	-3.65116666666667
CLIP3	0.3204
MAP4K2	0.0286666666666667
CHIC1	0.3175
SULF1	3.35216666666667
C20orf30	-0.252857142857143
PRDM5	-0.71375
ELOVL1	-0.18175
C11orf48	0.08675
SLC39A10	0.3815
KCNV1	-0.455
ACP1	-0.458333333333333
ZMYM2	-0.80725
B3GNT6	0.0926666666666667
C9orf69	-1.0455
C2orf15	1.76075
C20orf166	0.9315
HSP90AA6P	0.9065
EDG7	-1.5405
NEURL	3.04275
LPL	0.256166666666667
CLEC2D	-0.0852142857142857
GRRP1	0.771166666666667
CD8B	-3.675
HIST1H3D	1.67783333333333
SLC6A12	-0.20875
FAM27L	0.133
CD84	0.8826
RASA1	0.8845
PHKG1	0.2675
MAGEA11	-2.148
IMPA1	-0.974
NPM3	-1.441
RARRES1	1.38575
SH3BP1	0.225125
B3GNTL1	1.42
ARPC5L	0.284
KLHL26	0.2855
SIM2	-2.311125
GJC1	0.8145
C20orf194	-0.76925
EXO1	-1.824
SLC2A2	-2.83683333333333
LOC285074	-1.48325
LRG1	-1.82125
KIRREL	0.7395
PIK3R1	2.05892857142857
C4orf34	0.5655
MAF	-0.975277777777778
ADCY4	3.93283333333333
ZMIZ2	-0.0214
SLC46A3	-0.125666666666667
STAMBP	-0.0345
CCDC16	0.55775
MS4A12	0.104
TCF20	-0.66775
LRRC46	2.31925
C20orf152	0.024
MRPS6	-0.419
ABCB11	0.1575
KCNC2	0.766666666666667
CDH19	-2.59016666666667
C9orf123	-0.386
SSH3	1.005
LDLRAD1	-2.60275
CCBE1	-1.32575
ZNF135	-0.461625
TAAR1	0.207
WFDC12	0.1245
CCDC42	0.104833333333333
FLJ12529	-0.668
PER1	-0.845333333333333
TIMM50	-0.274166666666667
SMARCAD1	-0.5085
FAM26C	-0.0055
TP53TG3	-1.70433333333333
SH3RF1	1.9701
LMCD1	2.62025
GPR63	-0.221
FLJ21986	-3.007875
AIFM3	-0.67675
MICAL1	-0.730666666666667
BLZF1	0.7545
IQCA	0.8815
PCDHGC3	-0.513
SAC	0.16175
BCL6B	2.10816666666667
DDO	0.09875
MARCO	0.32925
DCHS1	0.711666666666667
C1orf170	-0.1975
CD200R1	0.153666666666667
C22orf15	-0.2735
SEPT11	0.761333333333333
ADNP	0.55725
UST	-1.0271
C13orf34	-0.8965
RFFL	0.342285714285714
APBA3	0.2355
C2orf60	-0.3925
CUTL1	0.1938
PMS1	-0.9505
ZNF689	0.0315
EIF3E	-0.889333333333333
IL9	0.212333333333333
RPL31	0.284875
LY9	-0.609833333333333
ATP2B3	-0.0455
KDELR2	0.230666666666667
TFCP2	-0.377
NLRP12	-0.362875
FLJ45422	0.599
TLE4	-1.979
ZNF570	-0.386
FLJ43806	-1.095
TLK2	0.458625
CIR	0.19075
MARS2	-0.0585
COL24A1	-0.28975
SDF2L1	1.446
HIBADH	-1.36466666666667
IGFBP3	-2.48785714285714
C12orf23	0.22175
PSPC1	0.03725
C20orf43	0.1745
TRAV20	0.4235
ARHGAP24	-0.24425
KIAA1975	0.676
C1QA	3.2358
DNTT	-4.4845
C10orf6	1.009
C11orf41	0.413125
HNRPF	0.478625
COL11A1	6.62283333333333
UBAP2	0.119
CDKN2AIPNL	-0.4705
C20orf174	0.949
SPRED2	0.80525
PLA2G12A	0.142333333333333
ICEBERG	-2.01116666666667
SCN10A	0.1255
C11orf65	-0.69675
GBP5	2.93525
PITPNC1	-0.740333333333333
POU3F3	3.191
NCOA7	-1.293375
LIN7C	0.1
LOC348840	-1.795
NKX2-2	-3.56075
ANKRD13D	0.823375
LOC123688	0.60025
FUT2	2.34383333333333
TAAR8	0.2385
FZD4	-0.122416666666667
PNMA3	-1.477
OR4L1	0.4455
WIT1	-2.95075
EXOC3L	1.758
ATPBD4	-0.1935
KRBA1	-2.75375
UBXD6	-0.9595
HOXB7	-1.29378571428571
C7orf23	-1.978
UNQ338	-0.6685
STAB2	0.9365
CDC20B	0.13375
IRF9	1.66825
CENTG1	-0.602083333333333
TNPO2	-0.5635
MCPH1	0.344
BMS1P5	-0.89575
SLC26A7	0.63925
HIST1H3J	1.4755
C9orf3	-0.3726
LBH	1.712625
MYO1D	0.79775
PTDSS2	0.21475
NFU1	1.18275
DEPDC4	-1.3035
WNT7B	1.9566
GLP2R	-0.372666666666667
SETD4	-0.0389000000000001
DYNLT3	-0.1145
FKBP11	0.632166666666667
SESTD1	1.92283333333333
FLII	-0.45775
RPS16	0.5873
CHPF	0.1145
CSNK2A1	-0.0583333333333333
SUMO1P1	-0.15625
FKBP6	-0.609
ZNF214	-0.728833333333333
TWIST1	0.0176666666666667
DDX56	-0.360333333333333
TRAM1L1	2.2136
EPO	-2.875
MRPS18B	-0.6595
ZNF682	0.203166666666667
RPL14	-0.1235
MAFF	-0.424
LOC51136	-0.714375
LY96	-0.39075
DDX20	-0.89925
ABTB1	0.595333333333333
ARL5A	0.1221
CCT6A	-1.276
HEPACAM	-1.21383333333333
EHHADH	-1.39933333333333
RBAK	0.768666666666667
CGB1	0.3735
ITGB5	1.3619
YIPF3	0.39075
FKBP2	0.5325
NR1D1	0.0989
TMEM110	-0.1035
NEK2	-0.588833333333333
PRAMEF8	-3.274
C20orf52	0.526
PCDHGA3	-1.07
VWA3B	-0.223
NDUFA5	0.31975
THAP9	-0.578
FLVCR2	0.0151666666666667
AP1S1	-0.646625
SMAD6	-1.5765
SAV1	0.33175
SAT1	-0.574375
ZNF251	1.00875
ADAMTS7	0.5628
RPP38	0.38175
C1orf211	-1.435
YPEL2	2.58075
RBMS1	-0.59575
ZNF445	0.0453333333333333
NRXN2	0.595
PGBD4	0.35
UGT2B28	-2.77925
WBSCR16	-0.8142
NLRC3	0.46725
ASTL	0.14075
ST6GALNAC1	-2.19475
ZADH2	-0.378625
MLLT4	-0.14275
ARL6	-0.0935
MEF2C	-0.09575
CBFA2T3	-3.314
AFF3	3.37485714285714
COG7	0.237833333333333
MYB	0.5555
PLXNA3	0.1995
XRCC2	-1.32566666666667
MMS19	0.0715
ST8SIA5	-1.660875
CHPT1	1.88233333333333
KIAA1712	0.33875
OR6X1	-0.0205
ACTR3	-0.770625
UGCG	3.014
OR4P4	0.4475
ZAP70	-3.37575
LPP	1.35975
ZNF485	-0.17325
PTPRCAP	-0.84675
IL12RB1	0.17775
ATRX	0.3481
CHST8	2.088125
C14orf109	0.493
ARV1	0.60425
NMB	0.230428571428571
COX5A	0.000499999999999998
EIF6	-0.1715
MPPED2	-0.8455
SEMG1	-1.2575
CHRDL1	-0.0545
TRAF3IP2	0.248
WNK2	-0.560375
LILRA4	1.7925
LAMA2	3.71925
PXT1	0.046
RLBP1	-3.667
CD300C	-0.24075
SLTM	-0.092
FLJ10404	0.035375
APOBEC3D	-1.23583333333333
RENBP	-0.587666666666667
ATXN7L1	-0.9465
NID1	-0.13425
TUBGCP3	-0.650375
ITIH5	0.372055555555556
CCDC110	2.18525
C8A	-2.45375
MGC87042	-1.94025
HOXC13	-3.3855
TFDP2	-0.75825
HCP5	0.339375
POLI	0.776
UCN	-1.02433333333333
ZNF764	0.522
C8orf45	-0.9395
FHL3	-0.154
SPATA5L1	0.06725
MMRN2	2.89633333333333
NDST1	0.693166666666667
COL20A1	-0.514166666666667
ZNF248	-0.391166666666667
PELP1	-0.790833333333333
MBL2	-2.98016666666667
RNF41	0.405375
C5orf24	1.544625
THOC5	-0.707125
SERINC3	0.4385
RP11-151A6.2	0.2925
CDCP2	0.1465
HIST1H2AA	0.464
C11orf75	-0.457666666666667
FKBP7	-0.48625
DDOST	-0.65775
GPNMB	-0.0973333333333333
TTF2	-2.0815
KCNT1	0.2735
SLC39A14	-0.619
NGRN	0.9013
GPR137B	1.19575
MECP2	-0.322375
PSMA1	-0.0775
C16orf73	-4.74375
TMEM60	0.4475
CSN3	-0.207
NOS1	0.545833333333333
RAB7L1	-1.365
YBX2	1.3605
KIAA1166	-0.986625
FUBP3	-1.5225
ABCG1	0.605
ACACA	-0.663583333333333
ARL11	-0.576
ATOH1	0.232
ODF1	0.197
CREB3L3	-1.71583333333333
TMEM127	1.36635714285714
DSCAML1	-1.14975
PLN	3.34316666666667
LYPLA1	0.616583333333333
PRDM9	-2.7205
SASP	0.4725
PLUNC	0.115333333333333
INTU	0.40225
HISPPD1	-0.5385
LNPEP	0.101166666666667
YARS2	-0.238666666666667
APCDD1L	-0.976
ZCCHC4	-1.3156
FBXO22	-0.638
TTLL13	-0.0355
ZNF669	0.2835
PTGDR	1.209
DDX27	-0.40425
KIAA0409	0.00216666666666667
GJB6	0.04425
ASB8	1.06125
PLP2	1.21466666666667
MEPE	0.42875
OR10J5	-0.0085
KRT222P	1.859
COQ7	0.9015
C1orf101	0.429
RERG	3.7685
CHMP5	0.652125
THAP11	0.33125
ZNF43	0.2705
ZRANB3	-0.6305
KRT13	-0.528125
MRPL19	-0.456125
RBBP9	-0.031
SPATA17	1.0155
BXDC5	0.3145
PAFAH1B1	-0.7215
MAGEE1	1.9775
OSTF1	1.11825
KIAA0323	0.17675
TXNDC13	0.5735
CNTN4	-0.039
LCE1B	0.817
UNQ501	1.777
ZNF154	-0.07725
C3orf64	-0.61175
SYT5	-0.1254
PON1	0.047
FLJ10357	-0.4345
ATP4A	-1.8845
GNPDA1	-0.5955
MGAT1	0.587166666666667
C14orf121	0.70575
SLC35B2	0.12575
MIER3	0.747
CHEK1	-2.873875
ZNF8	0.201666666666667
TXNDC1	-0.968166666666667
CKB	-0.9351
RTN3	0.703785714285714
FZD2	-1.90883333333333
PART1	-0.700625
PSMB6	-0.8285
PCDHB8	-1.2635
PHC3	0.5001
PPP1R8	-0.672166666666667
NOVA2	1.6025
TNFRSF11B	-4.946
GOLPH3	0.312666666666667
UBLCP1	-1.379
SUHW3	-0.467
TTLL1	0.129
OPN4	0.1485
OR13G1	-0.0165
ZPBP2	0.176833333333333
HSD17B11	-2.175375
C9orf50	-0.178
DHDDS	-0.617642857142857
CTSW	0.0288
NEFM	-0.664833333333333
MRPL28	-0.09375
SYN1	1.06366666666667
PIGV	-0.340833333333333
ZIM2	-1.03275
APBB1	-0.384
SND1	-0.25275
C1orf123	-0.591833333333333
CHD3	-1.1015
BHLHB8	0.333
RNASE2	-0.141833333333333
BCAP31	0.625875
SLC25A44	0.7495
CHD6	1.009
PIB5PA	2.57815384615385
SELS	0.919625
LOC541471	0.581
FAT2	0.5265
ZNF81	-0.5365
OR4C16	0.775
FLJ10081	0.2713
LRRC4	1.29225
CS	-0.966666666666667
N4BP2	0.245
IGFBP7	1.6785
ZNF318	1.00841666666667
NDNL2	0.60125
ZNF609	1.177375
SIRT4	-0.66
EXOSC10	-0.91775
ECE2	0.155916666666667
OVGP1	0.496
GTPBP3	0.2425
PACS2	0.0761
C19orf36	-0.435333333333333
ARL4C	-0.936375
ATG4B	-0.12625
UBQLNL	0.50125
RHOXF2B	-3.4085
PLEKHG2	-1.505
GALR1	-1.3265
AQP4	0.00249999999999999
HDAC7A	-0.011
DCUN1D3	0.115
OR8A1	-0.2685
CCRN4L	1.112625
CBR4	-0.573666666666667
KIFC1	-0.711
SLC7A14	-1.05933333333333
LHX5	0.125
TRPC7	0.2585
LPXN	-1.66075
SERPINA1	-2.695
RPS13	-0.3973
BPIL3	-0.5395
PRKAA1	-2.2055
FADS2	-1.2139
ENAH	0.83625
PRO1768	-0.5745
APBA2BP	0.72475
LIPH	1.63683333333333
C3orf33	-0.27025
RCC2	-0.1965
ALDH1A2	-3.1544
RNF103	3.144
AHCY	-0.769
ALG12	-0.2485
CCL17	0.4405
ZNF543	1.341
ESRRG	-0.0445
CNGA1	-0.80575
RDH5	-0.583333333333333
OTX1	0.6345
PTGFR	-1.99083333333333
CDR2	0.399375
SELE	2.484
NLGN2	-1.57666666666667
EXOSC9	-0.463
ZNF566	0.0326666666666667
KLRC2	-3.3575
GPR12	0.8665
KIAA0196	0.58275
PDRG1	-0.4795
SSR3	0.294785714285714
MSI1	-0.494
CST9	4.1115
CC2D1A	-0.07375
PLAGL1	-1.17261111111111
ZNF778	-1.1435
RNF2	0.11875
KLF6	1.39283333333333
THBD	2.34983333333333
tcag7.1314	1.94625
NR5A1	0.266333333333333
ABCD2	-0.2305
DNAJC7	-2.46875
CLEC4C	-0.3055
TM2D3	0.918125
CCDC4	-0.377
PLAC2	-1.49225
DCD	0.055
FAAH	1.229625
POLA1	-0.124
TM7SF2	0.057875
FLJ39822	-0.799166666666667
FLOT2	0.067875
MAP4K1	-1.08
SRP68	0.859375
C21orf74	-0.1905
ARPC5	0.53375
LOC126075	1.979
HECW2	0.169
ZDHHC4	-1.82925
ANKRD42	0.865
PDE9A	-1.34516666666667
ABCA8	-0.184
NDUFS2	0.501
UBR5	-0.649
BTBD16	-2.96275
LOC554174	0.0465
ZNF20	0.893
KIAA1843	0.6035
WDR17	0.34675
C15orf33	0.1775
RNF113A	-0.27675
CAMKK1	-1.5962
CLCN2	0.0015
ANXA6	-1.9655
LOC340069	-0.06
EMID1	0.044625
DPM3	-0.1865
ELA1	-0.252
SLC25A13	-0.3383
KRT24	1.16775
SMPD1	-0.128
TH	0.039
COL6A2	0.909642857142857
ANKS1B	1.77625
GPR126	-3.7249
ZC3H12A	-0.949166666666667
TMEM47	-0.114666666666667
C2orf51	-0.0383333333333333
C1orf88	0.922666666666667
HSF2BP	0.12275
AKAP10	0.75325
RPAP3	-0.4125
KLHDC8B	0.58325
STOM	2.3104
MUPCDH	0.3425
C10orf72	-0.389875
PLEKHA3	0.853833333333333
TCP11L1	-0.56275
CWF19L1	-0.41
SPEF1	1.31446153846154
YSK4	0.409
ELN	0.9704
SAMD8	0.734333333333333
MPI	-1.142
MEPCE	-0.2399
ABCC3	-0.387125
NANOGP1	-4.0645
KCNK17	0.680375
HLA-DMB	3.05633333333333
RRAGA	1.507
ANGEL1	-0.664
RBM32B	0.1345
CPN1	-2.788
MGC52282	-0.8612
HLA-A	-0.348166666666667
OR9G4	0.275
EDNRB	-1.8575
SCD	-0.122928571428571
C14orf80	-0.282666666666667
BAGE2	0.5735
RABL4	1.03216666666667
RCVRN	-0.27
SHANK1	0.063
NLRP7	-3.4175
CD226	0.6885
STAT3	0.0878125
SYNJ2	-0.1962
TPCN2	-1.2065
WDR36	-0.83375
MBD4	-0.27025
ROBO1	-2.1202
ST3GAL6	-3.62275
SLAMF8	1.72433333333333
ATN1	0.703833333333333
GPR141	0.2095
KRT36	-0.0885
TPH1	0.2205
DDX52	0.37625
ZSCAN29	-0.0206666666666666
TRPT1	0.0956666666666667
DPEP3	0.48275
DENND4A	-0.627375
TSPAN16	-0.469
PTCHD2	-0.711
LOC145814	-0.786
CAP1	-0.306833333333333
EIF5A2	-0.9201
NT5DC3	-0.2645
SEPT9	0.1125
SEZ6L2	-0.284875
EGFLAM	2.8615
VPS11	0.038375
NDUFB5	-0.316166666666667
CIDEA	2.246
IER5L	1.905
N6AMT1	0.53375
FAM83C	-0.35925
OXR1	1.12808333333333
IRX1	0.388
DGKB	-0.490666666666667
GCN5L2	-1.50425
MIR16	0.086875
FBXW9	0.36875
WDR4	-2.55833333333333
PDC	-0.3115
VPS33B	-0.16675
HEXB	-0.20025
FLJ32214	0.71275
TCEB3	-1.228
CRLF1	-3.0345
ABI3BP	-0.1005
C8orf22	-3.68775
PYCR1	0.175375
KIAA1706	-0.019
CDK5R2	1.059375
WAS	-0.017
C12orf60	0.79025
CCBL2	-0.615
MADD	0.1665
C5orf34	-1.34725
WDR42A	0.9359
KLF12	0.6935
HSPA1A	3.068
ITM2C	-1.90983333333333
DAPK2	1.5985
LOC442590	0.4705
SUMF2	-0.592625
CENPA	-0.767153846153846
