Hybridization REF	TCGA-D8-A145-01A-11R-A115-07
CHRNB1	0.164125
CAMK2B	1.501
FETUB	-2.0075
CXorf23	0.868375
MRTO4	-1.112625
TTC3	0.9939
NDUFB8	-0.4445
EDG2	0.03625
SEMA3G	2.2855
IL23A	-0.6885
GRHL1	0.2132
LOC441054	-1.0005
WDR65	0.839
PSTK	0.12625
STOML3	-0.157166666666667
R3HDM2	0.3019
C5	-3.0405
SLC2A10	1.66783333333333
C3orf22	-0.286
PAQR3	-0.641076923076923
ANKRD26	-0.472916666666667
HCRTR1	-0.3035
LOC399947	-1.1455
PSD2	0.7435
TIGD2	-0.190333333333333
SCRN1	-1.506375
COQ10A	-0.7715
DDI2	0.186
METTL7B	-1.19033333333333
UCN2	-0.044
FAM92A3	-1.07475
WDR16	1.72775
ZNF511	-0.424166666666667
ZMYM5	-0.452625
POLR3G	-3.78775
ZNF586	0.2965
C1orf49	0.300166666666667
TANK	0.728
RCAN1	-0.432
PELI3	0.186833333333333
LIMD2	-0.267833333333333
TMEM189	-0.523
NTN4	1.231125
LOC151300	-0.077
CLEC2A	-2.617
GPR135	-0.501
DPYSL4	-1.3811
JAK2	0.560333333333333
TSHZ1	1.056
TM9SF4	0.25275
ZNF264	1.65166666666667
SIRPG	1.344875
BICD1	0.677
HERC6	0.750833333333333
METTL5	-0.698
CASP1	0.56975
PRRT1	0.564
PLA2G4C	2.17866666666667
ICA1L	0.0592857142857142
TPTE2	0.2622
OTUD7A	0.511166666666667
AQP11	-0.4695
APOA2	-4.5078
KALRN	-0.441
SECTM1	0.221666666666667
IFNAR1	-0.000500000000000002
TALDO1	-0.835875
RAB11FIP4	0.0541666666666667
EIF5A	-0.752
FAM49A	2.1555
NEGR1	2.08383333333333
YTHDC2	0.070125
EHD2	-0.110125
NCF1	2.1372
SCRT2	-0.1565
HOXA5	0.7365
NUP133	0.2375
FGF12	-0.4055
SLMO2	-0.65425
SNTA1	0.154375
CACNG2	0.0158571428571429
GCM1	0.41775
ELF1	1.10616666666667
TLR5	3.011
TCFL5	-0.913083333333333
RBMY2FP	-1.5345
LOC100125556	0.70125
FAM129B	-0.060375
MAP3K7IP1	0.14525
NCK2	0.5755
OXA1L	-0.673
FMO9P	-1.13
ZSCAN12	1.08075
PSMD12	-0.855833333333333
HSCB	-0.2385
CLDN10	-1.3055
MGC13053	-1.09625
HPCAL4	-1.26783333333333
ASZ1	-0.401
MEX3D	0.158
NFAT5	-0.4127
CSPG4LYP1	-0.4545
FBXO3	0.3359
DVL1	-0.0931666666666667
CMKLR1	2.33633333333333
TYMS	-3.693625
PEF1	0.99425
ZNF750	1.22883333333333
MCM5	-1.619
MEGF11	-0.435
KCNK7	-0.5485
PTP4A3	1.045
C1QTNF2	1.28783333333333
OR6S1	0.0285
FAM122B	-1.53525
ZNF551	0.46725
HBQ1	-2.638
GEMIN6	-0.95875
ARSK	-0.3905
RBP7	2.89433333333333
CPNE9	0.0895
DSC1	2.4095
LOC730112	-0.61975
MAP2K4	0.518625
HS3ST5	-1.6365
EPB41L3	0.254
TEKT2	1.46425
CDKN2B	1.35975
ZNF480	-0.53725
MAP3K6	0.5262
MAP6	2.56066666666667
HN1	-1.1278
OR2L13	-0.0216666666666667
SLC16A11	0.39275
FAM96A	-0.47925
APOL1	0.66825
C5orf32	-0.219
RTP1	-0.549
RNF175	0.639875
ZBTB41	1.21775
AHCTF1	-0.0444
SAE2	-0.7128
ITGA2	0.386166666666667
MME	0.179
CCDC14	-0.83025
MAST4	0.745
KRT33B	-0.6715
KCTD2	0.586833333333333
WDR26	0.560666666666667
MFI2	-0.589375
NR4A3	-0.811
ARSA	0.97825
UNKL	0.246
SULT6B1	-0.068
CCNA2	-3.7305
SOX15	-0.324
PPAPDC1B	0.509666666666667
C19orf44	0.8345
MCAT	0.575916666666667
ARID1B	0.01475
OR52N1	0.0245
C12orf48	-2.25575
MAGI1	0.087
NIPA2	-0.638
GBX2	-2.15875
RSHL3	1.775375
RAVER1	0.229
C15orf17	0.625
SLC30A2	0.664
ZNF518	0.6705
PCYT1B	-0.946
C10orf114	-1.428
EIF3H	-0.3315
SLC25A39	-1.015
KIF1B	-0.11125
AMOTL2	0.049
C6orf120	0.603
PSRC1	-2.306
PLA2G10	0.8935
KIF5C	-0.2035
MRPL37	-0.4765
C17orf62	0.179166666666667
C9orf135	-1.26516666666667
DUSP10	1.116
CLCNKB	0.1175
PSMA5	-1.150875
C8orf53	-0.2725
AMPD3	-0.240166666666667
PIAS1	0.234
ADCYAP1R1	-0.1955
GYLTL1B	0.24675
CDH20	0.393833333333333
FBXO7	-0.09125
TMEM134	-0.355333333333333
FLJ14213	1.2415
ZNF3	0.56475
LRRFIP1	0.0629583333333333
CNOT2	0.428916666666667
ABI3	2.3585
ALDH5A1	-0.806416666666667
HNT	1.5271
SERPINA4	-2.6545
TK2	0.573666666666667
STMN1	-2.04422222222222
GUCA2A	-0.160666666666667
GALNT10	0.767571428571429
DPP6	-1.09378947368421
C9orf93	0.364375
PRELID2	-1.228125
STK39	0.06375
SFTPA1	-1.93275
CKS2	-2.61066666666667
RHO	-0.114
C20orf135	-0.30325
XKR3	-2.789
CR1	0.2135
RPS6KA2	1.34978571428571
C20orf112	0.96475
MRPL22	-0.694
C4orf23	1.34216666666667
GADD45B	1.129
KLHDC1	2.17366666666667
C2orf48	-2.826
ZNF287	2.173
DAAM2	-0.25075
DPPA2	-3.8826
TCTN3	0.503666666666667
DNAJB11	-1.219125
FPR1	2.797
DEFB4	-0.125
PTCD2	-0.6043
SMOC2	4.85933333333333
CABP7	0.95825
SERPINB11	0.3905
MAGEF1	0.753
NDE1	0.332333333333333
ITGA10	0.3935
FSHB	-0.023
ANXA2	0.14325
HORMAD2	0.43125
HLCS	-0.21175
MCF2L	1.37016666666667
FH	-1.034875
TBC1D24	1.747
KIAA1505	2.09025
LGALS2	-1.0305
CNBD1	-0.3495
SYNPO2L	-1.04
PTPN23	0.193928571428571
C1orf183	-0.289
MAGEA8	-1.1645
DGCR8	-1.045375
GSR	-1.6625
PAQR7	0.37275
ZNF676	0.9465
CACNA1C	0.2905
SP7	0.2645
PDCD6	-0.0735
NRN1L	-1.342
BRI3BP	-0.5755
KIAA1183	1.28375
ASB4	-0.38375
CCL23	2.1855
OBSL1	-1.053125
SLC12A7	1.26725
KIAA0240	1.132125
CD1B	-3.289
FCGR2A	1.810875
MDC1	-1.2645
HTR1A	-0.281333333333333
OCEL1	0.5075
ATP11B	-0.321375
FBXO34	0.896833333333333
PCDH12	3.3535
RPE	-1.089
C17orf74	0.0255
CSDC2	1.167
PET112L	-0.172
TMBIM1	0.933375
P2RXL1	-0.163
TCHP	-0.50625
TRMT1	-0.9435
F2RL2	1.79233333333333
LRRC32	3.42233333333333
IMPG2	0.1265
BGLAP	-0.04325
LOC493869	-0.988416666666666
MRAS	1.863125
SLC35F5	1.27475
CBWD1	0.288
AXL	-1.48425
ATP2C2	3.176
TELO2	-0.548
PNPLA3	-3.261
PCDHB14	2.43625
CD276	0.32
KRT80	-1.89125
DUSP28	0.3405
CSNK1E	0.227583333333333
SRP14	0.747
KCNQ4	-0.258
KRT72	1.37783333333333
CCDC117	-0.286125
C6orf89	0.305
TUBB2B	-1.19583333333333
RTN4IP1	-1.057
CR1L	-4.61433333333333
CEND1	-0.1065
C12orf41	-0.085
RNF31	0.06925
UBN1	0.298
C17orf32	-0.075
SLC5A7	-0.76725
GPR92	0.809333333333333
ESAM	2.5793
CTNNA1	0.11975
HRBL	-0.2342
CBX4	1.45125
TMEM182	0.02975
SH3TC2	-0.816833333333333
IL10	0.519
PXMP4	0.567
RNF167	0.3141
PAK7	3.23666666666667
ETV3	-0.4405
ATPIF1	-0.831166666666667
LOC554207	-2.577
OR8H1	0.10225
WDFY3	1.205125
DPM1	-0.63025
GPSM1	-0.731
WDR92	-0.2376
LRP1	0.822333333333333
ANKH	-0.19675
THUMPD3	-0.95875
POLR1B	-0.72175
OLFM4	5.61216666666667
RAD9B	0.344
TSPY2	-4.2795
PAX6	-2.12966666666667
SCG2	-1.34525
SLC17A6	-0.472
FMO3	3.6035
PADI4	-0.345125
TUBB4	-0.5445
NLK	-0.7795
POU4F3	-0.794
SDF4	0.34575
ITGBL1	3.81483333333333
NETO1	-2.4295
TAP2	0.011
ABBA-1	-0.44075
GNAI1	0.494
VPS4B	0.67625
NOPE	0.5156
GALNT6	1.953
SESN1	1.448625
GBE1	-1.94611111111111
CLASP1	-0.56375
RASGEF1B	1.0835
ACOT11	-0.5405
AFAP1	1.14825
OR2H2	0.19425
DPY19L2P1	-1.02425
DZIP1	-1.4425
SEC22C	0.022
GPR161	-0.671166666666667
RNF146	0.78975
WDR74	-1.156875
GALP	-1.846
PURA	1.22575
DNPEP	0.27575
RP11-78J21.1	-0.32975
ERBB2	1.696875
FANCM	-0.5575
NEO1	1.184
DDX3Y	-5.5892
RPS3A	0.016125
MXRA7	0.645642857142857
LGALS3	0.407833333333333
GLT8D1	0.24125
CFL2	-1.1475
UPB1	0.03525
NAP1L5	0.173125
CLDN14	-1.344
DHX38	-0.5005
BTBD1	0.02075
TARS2	-0.409333333333333
ABCF1	-0.8576
FCF1	0.365666666666667
LRRC49	0.2505
GUCY1B2	-2.7885
C1orf177	-0.344666666666667
SMARCA4	0.136785714285714
LRP8	-3.87483333333333
TAGLN3	-1.74725
MRPL14	-1.31975
TTRAP	-0.061
ZDHHC20	-0.32
NFE2L3	-1.59875
KIAA1377	0.555375
PALMD	1.8665
TMEM43	0.43825
TTL	-1.388
STAT5B	-0.7575
SSB	-0.70625
OR10H5	-0.066
SLC22A13	-0.20425
AKAP3	0.011
TIMM23	-0.543333333333333
OAS2	1.04233333333333
KIAA0423	1.60775
TRIM11	0.0706666666666667
GLIS3	1.0015
TMEM50B	0.573333333333333
ARHGEF4	-0.07775
DEGS1	-0.474272727272727
TBL1XR1	0.1628
G6PD	-1.4365
SP140	1.0213
MUC17	-0.260461538461539
NUDC	-0.8306
DNAJC5B	1.74466666666667
SCARA3	0.208
CPA3	6.52
BCAT2	0.551625
MFN1	0.0574
NRG3	1.967
SNX11	-0.4415
PLEKHH1	0.223333333333333
GPR177	0.885666666666667
HCFC2	0.31725
TCAP	-0.65075
MOCOS	-2.13275
C14orf93	0.0275
PRDM10	-0.226666666666667
SLC16A4	0.61325
SRGAP1	1.18033333333333
VIP	1.7065
DUSP27	0.166
LILRA1	0.8966
MC2R	0.1265
MGC24103	-1.23275
MBTD1	-1.073
FUT11	-1.11516666666667
USP33	0.3454
C15orf39	-0.976
MAP3K12	-0.036125
PAAF1	-0.953333333333333
BARHL1	-0.4635
FLJ16165	-0.142
PIWIL2	-3.24075
SYNE1	1.301
CMTM4	0.74425
TSPYL1	1.1362
GUF1	-0.0946666666666667
TMEM157	0.8955
WDR44	0.1945
HIST1H3C	-0.645
DKFZp666G057	2.2
RNPEP	0.63975
GAS2L2	1.27916666666667
ADH4	-5.02075
GRPR	2.87733333333333
FBXL17	0.4855
ZBTB10	-0.0543333333333333
Gcom1	0.701333333333333
HTRA1	1.8315
ZNF585A	0.9455
SLC26A2	0.218571428571429
OTOP3	0.561833333333333
WISP1	3.22555555555556
ATP2B4	-0.508666666666667
FLJ10769	-0.05975
CRAMP1L	0.916125
CHST12	-0.797
RAB22A	0.29625
TARDBP	-0.594571428571429
STAU1	0.74975
CRB3	1.44833333333333
MIG7	-2.0375
CHMP1A	-0.0365
ZNF160	0.907625
B3GALT6	-0.174125
BARX1	-1.734
C6orf167	-1.731875
NXNL1	0.2025
DHX29	0.150625
HADHB	-0.4635
PLXNB2	1.45725
ILDR1	-0.65675
SLC15A3	1.77275
GAS2	-2.1
C20orf69	0.7495
NUMB	0.08175
TNIP1	0.788875
MESP1	-0.409166666666667
PSKH1	0.16375
NSFL1C	0.667
RHOG	0.1475
HEY1	-1.49283333333333
KNG1	-1.360875
ITGAX	1.9371
LIN9	-1.1145
CANT1	1.62925
XRN1	0.22
CCDC96	1.3956
HEATR6	-0.862666666666667
GNG7	0.720583333333333
RUNX2	1.2150625
SOX1	0.143
FCRL5	2.5203
ZNF99	1.274
FAM9A	-0.7425
SNX22	0.0623333333333333
MBNL3	-2.46733333333333
ODC1	-2.9225
ADORA2B	-3.00983333333333
NR2F6	0.28775
ZFYVE16	0.902944444444444
SYNJ2BP	1.2318
POLE	-1.466375
E2F2	-1.9795
THRA	0.957
PTGES2	-0.806166666666667
HIP1R	0.375666666666667
TMUB1	-0.519333333333333
ENO3	-2.31975
RSPH10B	0.7525
CXorf39	0.4335
IRGC	-0.0525
GPR109B	0.72275
FLJ13305	-0.144
LCE3A	-0.5725
TNFRSF18	-1.519
DET1	0.3165
TRPM3	0.043
C16orf79	-2.169
FECH	0.242666666666667
RAP2A	-0.326
CRIP1	3.00683333333333
AZIN1	-0.646625
SLC7A7	2.3745
IL10RA	1.0422
TMEM64	-1.994
CDC42EP4	1.4828
C16orf58	0.2775
ARG2	-2.79925
POU5F1P4	-5.33325
FAM62B	-0.215875
DNAH8	-2.6683
ASH2L	-0.16675
TSLP	-1.4315
CNTNAP5	-0.766
TMEM16C	1.69175
IFNA14	0.4865
SLC1A3	1.038
CABYR	0.5595
BCL7B	-0.1288
NUDT13	-1.08616666666667
C13orf28	0.429
C1orf53	0.42675
ARL6IP4	-0.2285
RPL35A	-0.0155
EMR3	0.19025
RAB40C	1.303
SLC41A1	-0.269333333333333
LRCH1	0.8005
LY6G5B	-0.5985
FAM124A	-0.280571428571429
MGC10981	-4.69166666666667
CLIP3	1.007
MAP4K2	-0.932666666666667
CHIC1	0.91325
SULF1	2.314
C20orf30	0.610285714285714
PRDM5	0.1355
ELOVL1	-0.04
C11orf48	-0.920125
SLC39A10	-0.748
KCNV1	-0.28275
ACP1	0.179166666666667
ZMYM2	0.352125
B3GNT6	-0.105166666666667
C9orf69	-0.125
C2orf15	0.94925
C20orf166	-0.188
HSP90AA6P	0.44
EDG7	-0.9755
NEURL	2.783125
LPL	2.809
CLEC2D	0.2855
GRRP1	2.336
CD8B	-2.7846
HIST1H3D	-1.33616666666667
SLC6A12	0.944125
FAM27L	-0.199
CD84	1.9478
RASA1	2.719
PHKG1	0.626
MAGEA11	-2.2
IMPA1	-1.1126
NPM3	-1.55675
RARRES1	3.725
SH3BP1	-0.3295
B3GNTL1	-1.6145
ARPC5L	-0.6625
KLHL26	1.28425
SIM2	-2.4805
GJC1	-0.155
C20orf194	1.36125
EXO1	-3.56425
SLC2A2	-2.614
LOC285074	-0.578
LRG1	-0.187
KIRREL	-0.063
PIK3R1	1.89421428571429
C4orf34	1.6315
MAF	-0.487222222222222
ADCY4	4.26783333333333
ZMIZ2	0.1495
SLC46A3	1.295
STAMBP	-0.0545
CCDC16	0.695
MS4A12	0.0615
TCF20	0.2575
LRRC46	1.0505
C20orf152	0.3175
MRPS6	-0.709625
ABCB11	0.383
KCNC2	4.97783333333333
CDH19	-1.47416666666667
C9orf123	0.307833333333333
SSH3	0.5755
LDLRAD1	-2.055
CCBE1	-0.24275
ZNF135	1.24075
TAAR1	-0.864
WFDC12	0.5315
CCDC42	0.341833333333333
FLJ12529	0.11775
PER1	0.453
TIMM50	-1.17616666666667
SMARCAD1	0.177166666666667
FAM26C	0.2855
TP53TG3	-2.76916666666667
SH3RF1	2.7323
LMCD1	1.77275
GPR63	-0.835
FLJ21986	-1.42975
AIFM3	-0.82075
MICAL1	0.214666666666667
BLZF1	0.937833333333333
IQCA	1.329
PCDHGC3	0.6185
SAC	0.72925
BCL6B	2.43883333333333
DDO	1.079
MARCO	2.2955
DCHS1	1.2885
C1orf170	-0.259
CD200R1	2.41833333333333
C22orf15	-0.506
SEPT11	0.0528333333333333
ADNP	1.688
UST	1.5334
C13orf34	-1.96216666666667
RFFL	0.106714285714286
APBA3	-0.1045
C2orf60	-0.512
CUTL1	0.2979
PMS1	-0.11725
ZNF689	1.743
EIF3E	-0.088
IL9	1.00383333333333
RPL31	0.294875
LY9	1.80866666666667
ATP2B3	-0.0385
KDELR2	-0.111666666666667
TFCP2	0.380125
NLRP12	0.207375
FLJ45422	-0.35725
TLE4	-0.0378
ZNF570	0.41
FLJ43806	0.613
TLK2	-0.3765
CIR	0.513
MARS2	0.1735
COL24A1	1.51475
SDF2L1	-0.8815
HIBADH	-0.3945
IGFBP3	-1.95121428571429
C12orf23	0.621
PSPC1	0.0935
C20orf43	-0.000250000000000003
TRAV20	-0.0605
ARHGAP24	1.603125
KIAA1975	-0.976625
C1QA	3.2053
DNTT	-5.91833333333333
C10orf6	0.181166666666667
C11orf41	-0.300125
HNRPF	0.135625
COL11A1	3.9175
UBAP2	-0.220166666666667
CDKN2AIPNL	-0.899
C20orf174	4.577
SPRED2	1.1255
PLA2G12A	-0.019
ICEBERG	-2.08866666666667
SCN10A	-0.1945
C11orf65	-0.759
GBP5	3.79675
PITPNC1	-1.74216666666667
POU3F3	0.518
NCOA7	-0.19625
LIN7C	-0.3888
LOC348840	-2.2175
NKX2-2	3.9375
ANKRD13D	-0.292625
LOC123688	-0.5235
FUT2	1.61916666666667
TAAR8	-0.0785
FZD4	0.254833333333333
PNMA3	-0.464666666666667
OR4L1	0.574
WIT1	-3.2975
EXOC3L	0.83525
ATPBD4	-0.2755
KRBA1	-0.81575
UBXD6	-0.43875
HOXB7	-0.405571428571429
C7orf23	-0.4125
UNQ338	1.9325
STAB2	0.50525
CDC20B	0.2295
IRF9	1.45625
CENTG1	0.4275
TNPO2	-0.49475
MCPH1	0.482
BMS1P5	-1.12825
SLC26A7	1.76725
HIST1H3J	-0.1535
C9orf3	0.3293
LBH	1.046375
MYO1D	0.96825
PTDSS2	-0.44275
NFU1	0.247
DEPDC4	-1.64975
WNT7B	0.6038
GLP2R	-0.4812
SETD4	-0.5214
DYNLT3	-0.5667
FKBP11	0.359333333333333
SESTD1	0.782666666666667
FLII	0.41475
RPS16	-0.5322
CHPF	0.561
CSNK2A1	0.224666666666667
SUMO1P1	-0.21475
FKBP6	-0.9015
ZNF214	2.33966666666667
TWIST1	1.23883333333333
DDX56	-0.5595
TRAM1L1	2.0148
EPO	-3.653
MRPS18B	-0.71425
ZNF682	0.457166666666667
RPL14	-0.00683333333333333
MAFF	-0.29675
LOC51136	-0.495875
LY96	0.281
DDX20	0.04525
ABTB1	0.812166666666667
ARL5A	0.2841
CCT6A	-0.9835
HEPACAM	-0.986166666666667
EHHADH	0.711666666666667
RBAK	0.847833333333333
CGB1	1.7425
ITGB5	0.491
YIPF3	1.375
FKBP2	0.13625
NR1D1	1.2929
TMEM110	0.024
NEK2	-2.762
PRAMEF8	-3.8625
C20orf52	-0.798166666666667
PCDHGA3	0.9755
VWA3B	0.05275
NDUFA5	0.3035
THAP9	0.3175
FLVCR2	-0.840333333333333
AP1S1	-1.706125
SMAD6	-0.21675
SAV1	0.808375
SAT1	0.9175
ZNF251	0.475375
ADAMTS7	-0.0117
RPP38	0.6395
C1orf211	-0.2295
YPEL2	1.4467
RBMS1	-0.133
ZNF445	-0.5875
NRXN2	1.03483333333333
PGBD4	0.205125
UGT2B28	-0.90125
WBSCR16	-0.6614
NLRC3	0.466625
ASTL	-0.0585
ST6GALNAC1	-1.08925
ZADH2	0.63725
MLLT4	0.23525
ARL6	0.197666666666667
MEF2C	1.54575
CBFA2T3	0.7365
AFF3	1.42857142857143
COG7	0.0863333333333333
MYB	0.173666666666667
PLXNA3	0.5115
XRCC2	-2.4425
MMS19	-0.270625
ST8SIA5	0.23525
CHPT1	0.875666666666667
KIAA1712	-0.081875
OR6X1	2.8475
ACTR3	0.202125
UGCG	-0.239
OR4P4	0.452
ZAP70	-2.88475
LPP	1.09725
ZNF485	0.66575
PTPRCAP	0.70025
IL12RB1	0.543
ATRX	0.5256
CHST8	-0.15225
C14orf109	0.22025
ARV1	0.21725
NMB	-0.324285714285714
COX5A	-1.0355
EIF6	-0.429
MPPED2	0.630166666666667
SEMG1	2.7915
CHRDL1	1.212
TRAF3IP2	1.5605
WNK2	-0.7935
LILRA4	2.695
LAMA2	5.74675
PXT1	0.983
RLBP1	-3.47425
CD300C	0.373
SLTM	0.416625
FLJ10404	-0.3556875
APOBEC3D	-2.05866666666667
RENBP	0.562166666666667
ATXN7L1	0.060375
NID1	1.177
TUBGCP3	-1.001
ITIH5	1.66766666666667
CCDC110	2.1145
C8A	-3.152
MGC87042	0.325
HOXC13	0.0685
TFDP2	-1.074
HCP5	0.952875
POLI	1.24125
UCN	-2.136
ZNF764	0.533
C8orf45	0.38275
FHL3	0.5645
SPATA5L1	-0.475
MMRN2	3.69733333333333
NDST1	0.418166666666667
COL20A1	-0.739833333333333
ZNF248	-0.114333333333333
PELP1	-0.4315
MBL2	-3.02666666666667
RNF41	1.158875
C5orf24	0.573
THOC5	-0.54025
SERINC3	0.45175
RP11-151A6.2	-0.279
CDCP2	-0.2715
HIST1H2AA	0.13
C11orf75	-0.386
FKBP7	0.44275
DDOST	-0.271
GPNMB	1.15466666666667
TTF2	-2.0495
KCNT1	0.411
SLC39A14	-1.215625
NGRN	0.1908
GPR137B	1.96125
MECP2	0.776625
PSMA1	-0.87425
C16orf73	-3.95325
TMEM60	-0.177333333333333
CSN3	2.0005
NOS1	0.0161666666666667
RAB7L1	-0.3275
YBX2	-1.291
KIAA1166	-0.361625
FUBP3	-0.103833333333333
ABCG1	0.3525
ACACA	-0.752333333333333
ARL11	-0.1766
ATOH1	-0.45
ODF1	-0.7238
CREB3L3	-2.21783333333333
TMEM127	1.04178571428571
DSCAML1	0.47225
PLN	3.47333333333333
LYPLA1	0.0365833333333333
PRDM9	-2.66875
SASP	0.43925
PLUNC	0.237
INTU	0.9165
HISPPD1	0.6835
LNPEP	-0.4225
YARS2	-0.799666666666667
APCDD1L	-0.8335
ZCCHC4	-0.2564
FBXO22	-0.6455
TTLL13	-0.495
ZNF669	0.517666666666667
PTGDR	3.16575
DDX27	-0.20225
KIAA0409	-0.535
GJB6	0.137
ASB8	1.077
PLP2	0.232833333333333
MEPE	0.543
OR10J5	-0.2325
KRT222P	2.6655
COQ7	-0.0103333333333333
C1orf101	2.70175
RERG	3.2165
CHMP5	-0.636125
THAP11	0.01725
ZNF43	1.736
ZRANB3	0.00333333333333332
KRT13	2.092625
MRPL19	-0.85475
RBBP9	0.8325
SPATA17	0.730571428571429
BXDC5	0.278666666666667
PAFAH1B1	-0.366833333333333
MAGEE1	0.39125
OSTF1	-0.2805
KIAA0323	0.817833333333333
TXNDC13	1.06266666666667
CNTN4	2.74575
LCE1B	1.534
UNQ501	0.3515
ZNF154	1.01325
C3orf64	1.30925
SYT5	-0.2638
PON1	0.7865
FLJ10357	-0.0355
ATP4A	-1.2855
GNPDA1	-0.2525
MGAT1	0.819
C14orf121	2.723
SLC35B2	-0.40525
MIER3	-0.211833333333333
CHEK1	-4.100125
ZNF8	0.351333333333333
TXNDC1	-0.353333333333333
CKB	-0.4983
RTN3	-0.0377857142857143
FZD2	-1.1035
PART1	-0.4175
PSMB6	-1.03775
PCDHB8	1.408
PHC3	0.3887
PPP1R8	-0.493833333333333
NOVA2	1.64866666666667
TNFRSF11B	-4.304625
GOLPH3	0.485666666666667
UBLCP1	0.123
SUHW3	-1.44
TTLL1	1.13875
OPN4	0.2735
OR13G1	-0.308
ZPBP2	0.161
HSD17B11	-0.574875
C9orf50	-0.1165
DHDDS	0.0863571428571429
CTSW	0.1786
NEFM	-1.9705
MRPL28	-1.0785
SYN1	0.0611666666666667
PIGV	0.240833333333333
ZIM2	-0.844
APBB1	0.550666666666667
SND1	-0.28775
C1orf123	0.114166666666667
CHD3	0.806
BHLHB8	0.058
RNASE2	-0.6825
BCAP31	-0.264
SLC25A44	0.2525
CHD6	0.6471
PIB5PA	2.01584615384615
SELS	0.472625
LOC541471	-1.175125
FAT2	1.6915
ZNF81	0.398
OR4C16	0.787
FLJ10081	0.6654
LRRC4	4.256
CS	-0.309
N4BP2	-0.433
IGFBP7	3.1695
ZNF318	-0.0669166666666667
NDNL2	1.079
ZNF609	0.846625
SIRT4	0.1155
EXOSC10	-0.069
ECE2	0.667083333333333
OVGP1	2.279
GTPBP3	-1.25875
PACS2	0.4055
C19orf36	0.203
ARL4C	-0.779
ATG4B	0.085875
UBQLNL	2.085
RHOXF2B	-4.761
PLEKHG2	-0.6945
GALR1	0.1355
AQP4	0.9576
HDAC7A	0.179333333333333
DCUN1D3	0.3335
OR8A1	0.5125
CCRN4L	-0.721
CBR4	0.0525
KIFC1	-3.84266666666667
SLC7A14	-1.29266666666667
LHX5	-0.3235
TRPC7	-0.018
LPXN	-1.074
SERPINA1	-2.268
RPS13	-0.388
BPIL3	-0.3635
PRKAA1	-1.06525
FADS2	-1.1381
ENAH	0.19175
PRO1768	-0.944
APBA2BP	-0.27925
LIPH	3.461
C3orf33	-0.49025
RCC2	-0.916428571428571
ALDH1A2	-3.3452
RNF103	2.41975
AHCY	-0.269375
ALG12	0.429
CCL17	1.791
ZNF543	1.22316666666667
ESRRG	2.3283
CNGA1	1.977
RDH5	0.183333333333333
OTX1	-0.7161
PTGFR	1.07816666666667
CDR2	0.234375
SELE	6.00475
NLGN2	-0.192666666666667
EXOSC9	-0.63975
ZNF566	1.03783333333333
KLRC2	-4.531
GPR12	0.325
KIAA0196	-0.686
PDRG1	1.046
SSR3	-0.916857142857143
MSI1	-0.375
CST9	1.49
CC2D1A	0.333625
PLAGL1	0.190611111111111
ZNF778	0.2475
RNF2	0.463
KLF6	0.87
THBD	3.43166666666667
tcag7.1314	0.781
NR5A1	-0.161666666666667
ABCD2	1.43325
DNAJC7	-2.82
CLEC4C	0.0875
TM2D3	0.4855
CCDC4	-0.9355
PLAC2	-0.14675
DCD	0.3685
FAAH	2.274125
POLA1	-0.780166666666667
TM7SF2	-0.886125
FLJ39822	0.249
FLOT2	0.443625
MAP4K1	0.0641666666666667
SRP68	-0.4945
C21orf74	-0.3405
ARPC5	-0.2665
LOC126075	1.80775
HECW2	1.180625
ZDHHC4	-0.03025
ANKRD42	0.7035
PDE9A	-0.792166666666667
ABCA8	3.46825
NDUFS2	0.098
UBR5	-0.5015
BTBD16	-2.93375
LOC554174	0.645
ZNF20	2.085
KIAA1843	-0.1935
WDR17	-0.160875
C15orf33	1.491
RNF113A	-0.7315
CAMKK1	0.2308
CLCN2	-0.907
ANXA6	-0.4775
LOC340069	0.335
EMID1	0.7045
DPM3	-0.7565
ELA1	0.1885
SLC25A13	-1.5057
KRT24	-0.11875
SMPD1	-0.0123333333333333
TH	-0.080375
COL6A2	1.35035714285714
ANKS1B	2.673
GPR126	-3.0218
ZC3H12A	0.897666666666667
TMEM47	0.687666666666667
C2orf51	-0.460833333333333
C1orf88	2.68966666666667
HSF2BP	-0.084
AKAP10	-0.21375
RPAP3	-0.3685
KLHDC8B	0.012625
STOM	0.472
MUPCDH	-0.421375
C10orf72	0.38125
PLEKHA3	0.322083333333333
TCP11L1	-0.79925
CWF19L1	0.022875
SPEF1	1.213
YSK4	1.57675
ELN	3.3946
SAMD8	0.139166666666667
MPI	-0.956833333333333
MEPCE	0.1366
ABCC3	-0.812625
NANOGP1	-3.705
KCNK17	2.896125
HLA-DMB	3.96233333333333
RRAGA	0.655
ANGEL1	0.18625
RBM32B	-0.2265
CPN1	-3.60275
MGC52282	-0.4695
HLA-A	0.872666666666667
OR9G4	0.1555
EDNRB	-0.1535
SCD	-2.58142857142857
C14orf80	-1.12533333333333
BAGE2	0.4475
RABL4	0.840333333333333
RCVRN	0.9075
SHANK1	0.3
NLRP7	-2.4905
CD226	1.782
STAT3	1.006125
SYNJ2	-0.4101
TPCN2	-0.971166666666667
WDR36	-0.67
MBD4	-0.33575
ROBO1	-0.5338
ST3GAL6	-2.40325
SLAMF8	3.23083333333333
ATN1	0.377333333333333
